,DayOfWeek,Date,Time,PdDistrict,Resolution,X,Y,Supervisor District,General Type,Distance,School Type,Sample num,Descript
72617,Thursday,Spring,16,CENTRAL,"ARREST, BOOKED",-122.405490836338,37.7939790012204,3,PS,close,Primary School,103076,1
68963,Sunday,Winter,2,MISSION,NONE,-122.422805752252,37.76363695731771,8,CDC,far,Pre-School,97855,4
74340,Wednesday,Summer,0,TENDERLOIN,NONE,-122.407845374111,37.7850943210103,6,CC,far,College,105547,0
69955,Tuesday,Spring,0,TENDERLOIN,"ARREST, BOOKED",-122.415910622743,37.7839999167561,6,CDC,close,Pre-School,99286,2
65968,Wednesday,Fall,13,TENDERLOIN,"ARREST, BOOKED",-122.41013523637699,37.78418890752671,6,CDC,close,Pre-School,93658,2
66609,Saturday,Summer,10,MISSION,"ARREST, BOOKED",-122.418587172219,37.75301865374461,9,PS,close,Primary School,94553,1
63822,Wednesday,Spring,11,TENDERLOIN,"ARREST, BOOKED",-122.41198764359501,37.7850226622786,6,CDC,very close,Pre-School,90661,2
81741,Sunday,Spring,16,MISSION,"ARREST, BOOKED",-122.42853896465392,37.762484577308676,8,PS,close,High School,116418,3
71003,Monday,Spring,23,BAYVIEW,"ARREST, BOOKED",-122.39074578914101,37.7216000155071,10,CDC,very far,Pre-School,100813,1
81048,Thursday,Summer,16,TARAVAL,"ARREST, BOOKED",-122.46858056949823,37.70906583673643,7,IND,very far,Primary School,115347,0
64145,Tuesday,Spring,20,TENDERLOIN,NONE,-122.415885065795,37.7835160563924,6,CDC,close,Pre-School,91112,2
64946,Sunday,Spring,16,MISSION,"ARREST, BOOKED",-122.41967661615,37.7658510977435,9,PS,very close,Primary School,92229,4
78702,Sunday,Winter,12,TENDERLOIN,"ARREST, BOOKED",-122.4163494281827,37.782556956307815,6,CDC,far,Pre-School,111804,1
69951,Monday,Winter,3,PARK,"ARREST, BOOKED",-122.43556618862499,37.7724156608857,5,PS,very far,High School,99282,1
72124,Sunday,Fall,0,SOUTHERN,"ARREST, BOOKED",-122.40953666269199,37.78269112134721,6,IND,far,Primary School,102403,1
66738,Wednesday,Summer,0,SOUTHERN,"ARREST, BOOKED",-122.419234828542,37.7727271128213,6,CC,far,College,94738,2
70769,Saturday,Summer,18,SOUTHERN,"ARREST, BOOKED",-122.41675874163299,37.7758725985126,6,CDC,close,Pre-School,100482,2
74988,Sunday,Winter,14,NORTHERN,"ARREST, BOOKED",-122.418368839165,37.7874861572271,3,PS,far,Primary School,106446,2
76068,Monday,Fall,5,NORTHERN,"ARREST, BOOKED",-122.43937703945299,37.8049265133237,2,IND,very far,Primary School,107931,2
66524,Wednesday,Winter,13,TENDERLOIN,JUVENILE BOOKED,-122.412784096502,37.78486569395261,6,CDC,close,Pre-School,94433,0
64924,Sunday,Spring,2,MISSION,"ARREST, BOOKED",-122.41965834371,37.7642205603745,9,PS,far,Primary School,92201,1
79536,Sunday,Fall,4,TENDERLOIN,"ARREST, BOOKED",-122.41634297762194,37.78244651355924,6,CDC,far,Pre-School,113037,2
65584,Friday,Fall,17,SOUTHERN,"ARREST, BOOKED",-122.409890966539,37.779260733137896,6,IND,far,Pre-School,93110,2
65699,Saturday,Winter,9,TENDERLOIN,"ARREST, BOOKED",-122.410768766343,37.7832145190013,6,IND,close,Primary School,93279,1
69960,Friday,Winter,2,RICHMOND,"ARREST, CITED",-122.46762610569598,37.781819339314,1,IND,very close,Primary School,99293,0
74570,Wednesday,Summer,19,TENDERLOIN,"ARREST, BOOKED",-122.41506687647,37.7835634796332,6,CDC,close,Pre-School,105865,1
79530,Wednesday,Winter,20,TENDERLOIN,"ARREST, BOOKED",-122.409313111431,37.78434785131515,6,CDC,far,Pre-School,113029,3
70414,Wednesday,Summer,19,RICHMOND,"ARREST, BOOKED",-122.481247654582,37.7754950476528,1,CDC,very far,Pre-School,99954,0
74645,Saturday,Summer,14,TENDERLOIN,"ARREST, BOOKED",-122.415088721046,37.7836719564372,6,CDC,close,Pre-School,105976,1
74815,Thursday,Spring,19,TENDERLOIN,NONE,-122.415120589338,37.7817589366405,6,CDC,close,Pre-School,106203,2
77299,Friday,Winter,8,TENDERLOIN,"ARREST, BOOKED",-122.414056291891,37.7827931071006,6,CDC,very close,Pre-School,109739,4
64081,Saturday,Spring,8,BAYVIEW,"ARREST, BOOKED",-122.389056277059,37.71882202740071,10,PS,close,Primary School,91026,2
68606,Saturday,Spring,18,TARAVAL,"ARREST, BOOKED",-122.479160707866,37.7475559158885,4,PS,close,High School,97336,0
72880,Saturday,Summer,16,MISSION,"ARREST, BOOKED",-122.41965834371,37.7642205603745,9,PS,far,Primary School,103454,1
70283,Monday,Winter,10,TENDERLOIN,"ARREST, BOOKED",-122.409523740653,37.7857602954934,6,CDC,far,Pre-School,99757,2
71496,Monday,Winter,10,SOUTHERN,"ARREST, BOOKED",-122.411071423064,37.7817511307229,6,PS,close,High School,101512,0
72853,Monday,Winter,13,MISSION,"ARREST, BOOKED",-122.410731476956,37.7681785365421,9,CDC,very far,Pre-School,103424,2
74737,Thursday,Fall,11,RICHMOND,"ARREST, BOOKED",-122.46620466789301,37.7725405391593,1,CDC,close,Pre-School,106100,0
66207,Wednesday,Fall,21,NORTHERN,"ARREST, BOOKED",-122.419480276468,37.7842697641002,6,CDC,very close,Pre-School,93988,2
70307,Monday,Summer,16,TENDERLOIN,NONE,-122.413869632554,37.7818621883021,6,CDC,very close,Pre-School,99788,1
67712,Wednesday,Summer,13,TENDERLOIN,"ARREST, BOOKED",-122.415721688006,37.7830679886919,6,CDC,close,Pre-School,96102,1
79974,Thursday,Fall,17,SOUTHERN,"ARREST, BOOKED",-122.40397126905745,37.784828309361046,6,CC,very close,College,113685,2
66412,Friday,Spring,17,TENDERLOIN,"ARREST, BOOKED",-122.415508242782,37.7816542806076,6,CDC,close,Pre-School,94284,1
70225,Thursday,Winter,17,BAYVIEW,PROSECUTED FOR LESSER OFFENSE,-122.392235600843,37.733917775522706,10,PS,far,Primary School,99666,1
78435,Monday,Spring,7,TENDERLOIN,"ARREST, BOOKED",-122.41566966144345,37.78211984889314,6,CDC,close,Pre-School,111430,1
80956,Tuesday,Spring,15,TENDERLOIN,NONE,-122.4156949221336,37.782585196846725,6,CDC,close,Pre-School,115205,4
73650,Friday,Fall,14,TENDERLOIN,"ARREST, BOOKED",-122.414242955907,37.783724025447796,6,CDC,very close,Pre-School,104566,2
81355,Saturday,Winter,14,TENDERLOIN,"ARREST, BOOKED",-122.41553300799913,37.782137299784225,6,CDC,close,Pre-School,115813,2
63865,Sunday,Fall,11,TENDERLOIN,"ARREST, BOOKED",-122.41431222924,37.77983391835871,6,CC,very close,College,90721,4
83285,Thursday,Spring,23,CENTRAL,"ARREST, BOOKED",-122.41809076669236,37.786100745164475,6,CDC,very far,Pre-School,118798,1
82920,Thursday,Winter,14,NORTHERN,"ARREST, BOOKED",-122.42332939522905,37.78662662692111,2,CDC,close,Pre-School,118223,2
65912,Thursday,Winter,16,TENDERLOIN,"ARREST, BOOKED",-122.40984944165501,37.78327552025671,6,IND,far,Primary School,93575,0
80454,Thursday,Spring,8,NORTHERN,"ARREST, BOOKED",-122.41753069697998,37.78331075399689,6,CDC,far,Pre-School,114431,4
82935,Tuesday,Winter,16,TENDERLOIN,"ARREST, BOOKED",-122.412054141237,37.781613640315825,6,PS,close,High School,118251,0
65708,Saturday,Winter,17,TENDERLOIN,"ARREST, BOOKED",-122.409853729941,37.7833862379382,6,IND,far,Primary School,93293,1
69175,Sunday,Summer,10,TENDERLOIN,"ARREST, BOOKED",-122.415508242782,37.7816542806076,6,CDC,close,Pre-School,98157,1
74407,Saturday,Spring,12,BAYVIEW,"ARREST, BOOKED",-122.39738894783301,37.7511708451997,10,PS,far,Primary School,105637,1
80804,Sunday,Winter,13,BAYVIEW,"ARREST, BOOKED",-122.37909169230714,37.73242082657083,10,PS,far,Primary School,114966,0
68776,Thursday,Summer,13,TENDERLOIN,"ARREST, BOOKED",-122.411593095704,37.78305295107821,6,IND,very close,Primary School,97576,1
74458,Wednesday,Spring,19,TENDERLOIN,"ARREST, BOOKED",-122.413893155951,37.782346520672995,6,CDC,very close,Pre-School,105705,4
80936,Sunday,Summer,20,SOUTHERN,"ARREST, BOOKED",-122.41431785788087,37.77994440520465,6,CC,very close,College,115173,4
79565,Friday,Fall,19,MISSION,NONE,-122.41967178029562,37.76505012146682,9,PS,close,Primary School,113074,1
71374,Thursday,Winter,18,MISSION,"ARREST, BOOKED",-122.410246127857,37.7630304437725,9,IND,close,Primary School,101332,2
66571,Wednesday,Spring,16,SOUTHERN,NONE,-122.41006578161101,37.774990679236296,6,IND,close,Primary School,94498,4
81830,Thursday,Spring,12,TENDERLOIN,"ARREST, BOOKED",-122.41734053322766,37.782379897047726,6,CDC,close,Pre-School,116563,0
64894,Wednesday,Summer,14,TENDERLOIN,"ARREST, BOOKED",-122.414056291891,37.7827931071006,6,CDC,very close,Pre-School,92155,0
77920,Saturday,Fall,7,BAYVIEW,"ARREST, BOOKED",-122.389479582052,37.75014705794521,10,IND,very far,High School,110641,2
76271,Wednesday,Fall,9,SOUTHERN,"ARREST, BOOKED",-122.41029351969699,37.7822305869807,6,IND,far,Primary School,108209,1
67640,Saturday,Spring,17,RICHMOND,"ARREST, BOOKED",-122.44238659352301,37.7849835227905,5,CDC,very close,Pre-School,96009,0
81277,Thursday,Spring,18,MISSION,"ARREST, BOOKED",-122.41109079458091,37.76170097817342,9,IND,close,Primary School,115687,2
77222,Monday,Winter,18,PARK,"ARREST, BOOKED",-122.44778307055901,37.769954950346495,5,IND,close,High School,109623,0
68756,Wednesday,Summer,19,PARK,"ARREST, CITED",-122.453534560634,37.76916629781029,5,IND,close,High School,97549,0
66579,Monday,Winter,10,NORTHERN,"ARREST, BOOKED",-122.428950032735,37.767502732684605,8,IND,close,High School,94507,3
80943,Tuesday,Fall,20,NORTHERN,NONE,-122.42081833044479,37.78289464509124,6,CDC,close,Pre-School,115182,1
67429,Friday,Summer,15,SOUTHERN,"ARREST, BOOKED",-122.41102056075,37.7774828911606,6,CDC,close,Pre-School,95701,2
69031,Friday,Spring,23,SOUTHERN,"ARREST, BOOKED",-122.400302421513,37.777799229041904,6,PS,close,High School,97956,0
67675,Tuesday,Fall,20,SOUTHERN,"ARREST, BOOKED",-122.41029351969,37.7822305870036,6,IND,far,Primary School,96054,0
69293,Friday,Spring,12,BAYVIEW,NONE,-122.39015040978501,37.72700062241029,10,CDC,very far,Pre-School,98321,0
75009,Saturday,Summer,14,MISSION,"ARREST, BOOKED",-122.426153349478,37.7606186794333,8,PS,close,High School,106475,0
66331,Sunday,Fall,9,MISSION,"ARREST, BOOKED",-122.410246127857,37.7630304437725,9,IND,close,Primary School,94171,0
81273,Thursday,Spring,0,SOUTHERN,"ARREST, BOOKED",-122.3942784376202,37.789924836161056,6,CDC,very close,Pre-School,115681,0
67684,Saturday,Fall,16,PARK,"ARREST, BOOKED",-122.449647662955,37.76966191958461,5,IND,far,Primary School,96064,0
76217,Thursday,Fall,14,SOUTHERN,"ARREST, BOOKED",-122.408953598279,37.783287873572,6,IND,far,Primary School,108142,1
75865,Sunday,Winter,15,MISSION,"ARREST, BOOKED",-122.41857384181601,37.7668042668939,9,PS,very close,Primary School,107637,1
77545,Tuesday,Fall,9,TENDERLOIN,"ARREST, BOOKED",-122.414743835382,37.778719262789004,6,CC,close,College,110117,1
76312,Wednesday,Summer,22,TENDERLOIN,"ARREST, BOOKED",-122.414433155063,37.7846576329256,6,CDC,close,Pre-School,108269,1
77938,Tuesday,Fall,11,TENDERLOIN,NONE,-122.41431785788099,37.7799444052046,6,CC,very close,College,110676,1
82169,Tuesday,Spring,15,NORTHERN,"ARREST, BOOKED",-122.41836018197365,37.78314989782107,6,CDC,close,Pre-School,117095,1
75691,Wednesday,Spring,22,SOUTHERN,"ARREST, BOOKED",-122.40924767554701,37.7813987340892,6,IND,very far,Pre-School,107404,0
73198,Wednesday,Winter,15,TENDERLOIN,"ARREST, BOOKED",-122.411965795229,37.78491418595621,6,CDC,very close,Pre-School,103909,1
75271,Monday,Fall,20,TENDERLOIN,"ARREST, BOOKED",-122.41753069698,37.78331075399689,6,CDC,far,Pre-School,106841,1
76912,Tuesday,Fall,22,TENDERLOIN,"ARREST, BOOKED",-122.415694922134,37.7825851968467,6,CDC,close,Pre-School,109143,1
80957,Saturday,Fall,19,MISSION,"ARREST, BOOKED",-122.40653911514816,37.75648641093089,9,PS,far,High School,115207,2
78687,Sunday,Spring,11,TENDERLOIN,"ARREST, BOOKED",-122.41585834309477,37.78305053668424,6,CDC,far,Pre-School,111778,1
67842,Tuesday,Fall,15,PARK,JUVENILE CITED,-122.442795743643,37.7828833959001,5,CDC,close,Pre-School,96278,0
80506,Thursday,Winter,13,SOUTHERN,"ARREST, BOOKED",-122.40816295385729,37.780534538527796,6,IND,very far,Pre-School,114509,0
70751,Saturday,Fall,14,TENDERLOIN,"ARREST, BOOKED",-122.414056291891,37.7827931071006,6,CDC,very close,Pre-School,100460,1
78325,Sunday,Spring,8,TENDERLOIN,"ARREST, BOOKED",-122.4156949221336,37.782585196846725,6,CDC,close,Pre-School,111257,1
64174,Friday,Winter,22,TENDERLOIN,"ARREST, BOOKED",-122.41241426358101,37.7830037964534,6,IND,very close,Primary School,91158,3
70180,Wednesday,Spring,16,SOUTHERN,"ARREST, BOOKED",-122.40560225745199,37.7772651164878,6,PS,close,Primary School,99604,4
72462,Wednesday,Winter,23,TENDERLOIN,"ARREST, BOOKED",-122.41289924968599,37.7850974904289,6,CDC,close,Pre-School,102872,1
67397,Monday,Spring,19,TENDERLOIN,"ARREST, BOOKED",-122.413893155951,37.782346520672995,6,CDC,very close,Pre-School,95660,4
68676,Thursday,Winter,11,TENDERLOIN,"ARREST, BOOKED",-122.413237516676,37.78284302332129,6,IND,very close,Primary School,97438,2
80334,Tuesday,Winter,10,BAYVIEW,JUVENILE BOOKED,-122.39434785768043,37.749913196911066,10,IND,very close,High School,114237,0
78868,Wednesday,Spring,8,BAYVIEW,"ARREST, BOOKED",-122.39097173455052,37.73401521807227,10,PS,far,Primary School,112070,0
65793,Wednesday,Spring,19,NORTHERN,"ARREST, BOOKED",-122.420515681408,37.7893840503369,3,PS,close,Primary School,93409,2
70483,Tuesday,Spring,18,NORTHERN,"ARREST, BOOKED",-122.417903977564,37.785167087551706,6,CDC,far,Pre-School,100046,1
68040,Saturday,Fall,13,TENDERLOIN,"ARREST, BOOKED",-122.410768766343,37.7832145190013,6,IND,close,Primary School,96547,1
66299,Thursday,Fall,15,TENDERLOIN,"ARREST, BOOKED",-122.413869632554,37.7818621883021,6,CDC,very close,Pre-School,94121,4
78134,Tuesday,Spring,0,MISSION,NONE,-122.40653911514816,37.75648641093089,9,PS,far,High School,110957,0
65416,Wednesday,Spring,2,TENDERLOIN,JUVENILE BOOKED,-122.41714684383601,37.781446350134004,6,CDC,close,Pre-School,92871,1
64181,Thursday,Winter,18,SOUTHERN,"ARREST, BOOKED",-122.41133956255699,37.7812707434494,6,IND,close,Primary School,91168,2
66416,Thursday,Spring,13,TENDERLOIN,"ARREST, BOOKED",-122.413259498719,37.7829514828801,6,IND,very close,Primary School,94291,4
70255,Tuesday,Spring,15,SOUTHERN,NONE,-122.406346425632,37.7791674218963,6,PS,very far,Primary School,99713,1
66169,Wednesday,Winter,11,SOUTHERN,NONE,-122.41028772809901,37.7752488388293,6,IND,close,Primary School,93938,2
79068,Wednesday,Summer,19,MISSION,"ARREST, BOOKED",-122.4115952164324,37.74943603927564,9,CDC,close,Pre-School,112356,2
72188,Wednesday,Winter,11,TENDERLOIN,"ARREST, BOOKED",-122.41114194810801,37.785073619727,6,CDC,very close,Pre-School,102496,0
66779,Friday,Fall,15,SOUTHERN,NONE,-122.40993928666401,37.7784153777349,6,CDC,far,Pre-School,94799,2
72172,Thursday,Fall,23,NORTHERN,"ARREST, BOOKED",-122.432914603494,37.7843533426568,5,CDC,very far,Pre-School,102471,6
75065,Monday,Winter,17,PARK,"ARREST, BOOKED",-122.452706340322,37.769215670589396,5,IND,close,High School,106553,0
77247,Saturday,Winter,11,NORTHERN,"ARREST, BOOKED",-122.42831052169,37.782362906932896,5,CDC,very close,Pre-School,109657,2
73383,Friday,Winter,18,SOUTHERN,"ARREST, BOOKED",-122.41029351969,37.7822305870036,6,IND,far,Primary School,104185,1
73879,Thursday,Summer,12,INGLESIDE,NONE,-122.42130534839599,37.7321638759455,9,CDC,very far,Pre-School,104900,1
72724,Sunday,Summer,18,TENDERLOIN,"ARREST, BOOKED",-122.41198764359501,37.7850226622786,6,CDC,very close,Pre-School,103232,1
69232,Sunday,Winter,22,TENDERLOIN,"ARREST, BOOKED",-122.41076876635,37.7832145189783,6,IND,close,Primary School,98242,1
72409,Monday,Summer,18,TARAVAL,"ARREST, BOOKED",-122.486948607632,37.7425000003836,4,CDC,very far,Pre-School,102799,0
74051,Saturday,Spring,16,SOUTHERN,"ARREST, BOOKED",-122.40924767554701,37.7813987340892,6,IND,very far,Pre-School,105130,1
83464,Monday,Spring,7,TENDERLOIN,"ARREST, BOOKED",-122.4156949221336,37.782585196846725,6,CDC,close,Pre-School,119070,1
77982,Saturday,Spring,4,MISSION,"ARREST, BOOKED",-122.41890420451661,37.7570361132269,9,CC,far,College,110737,2
83399,Saturday,Spring,18,TENDERLOIN,"ARREST, BOOKED",-122.41566966144345,37.78211984889314,6,CDC,close,Pre-School,118972,1
76641,Tuesday,Spring,2,TENDERLOIN,"ARREST, BOOKED",-122.411965795229,37.78491418595621,6,CDC,very close,Pre-School,108737,1
79605,Tuesday,Winter,6,PARK,"ARREST, BOOKED",-122.43949086647406,37.7622259635745,8,IND,far,Primary School,113136,2
69314,Thursday,Spring,18,INGLESIDE,"ARREST, BOOKED",-122.416517427405,37.7330103867416,9,CDC,close,Pre-School,98350,2
68113,Wednesday,Summer,21,BAYVIEW,"ARREST, BOOKED",-122.396100402003,37.75916736953671,10,PS,close,Primary School,96652,0
79732,Wednesday,Winter,2,SOUTHERN,"ARREST, BOOKED",-122.41251534135559,37.780477748050814,6,IND,close,Pre-School,113327,2
72592,Saturday,Summer,19,NORTHERN,"ARREST, BOOKED",-122.42862929151501,37.779931744212,5,CDC,close,Pre-School,103039,1
83610,Tuesday,Fall,18,NORTHERN,NONE,-122.4175039671332,37.78284508622797,6,CDC,far,Pre-School,119278,4
76632,Friday,Spring,10,SOUTHERN,"ARREST, CITED",-122.412272455406,37.7802039058686,6,IND,very close,Pre-School,108724,0
68410,Tuesday,Spring,14,SOUTHERN,"ARREST, BOOKED",-122.408953598279,37.783287873572,6,IND,far,Primary School,97069,1
81379,Wednesday,Winter,12,TENDERLOIN,"ARREST, BOOKED",-122.4163494281827,37.782556956307815,6,CDC,far,Pre-School,115845,1
68067,Wednesday,Spring,21,SOUTHERN,"ARREST, BOOKED",-122.41029351969699,37.7822305869807,6,IND,far,Primary School,96584,1
66167,Wednesday,Summer,0,MISSION,"ARREST, BOOKED",-122.41965834371,37.7642205603745,9,PS,far,Primary School,93936,0
82673,Friday,Summer,7,TENDERLOIN,"ARREST, BOOKED",-122.4156949221336,37.782585196846725,6,CDC,close,Pre-School,117826,1
71820,Tuesday,Fall,11,TENDERLOIN,"ARREST, BOOKED",-122.412784096502,37.78486569395261,6,CDC,close,Pre-School,101970,1
65523,Monday,Spring,18,NORTHERN,"ARREST, BOOKED",-122.432951589917,37.805052022888106,2,IND,close,Primary School,93026,1
76973,Wednesday,Fall,15,CENTRAL,"ARREST, BOOKED",-122.41614293397,37.792162193248004,3,CDC,far,Pre-School,109233,2
78476,Thursday,Spring,12,TARAVAL,"ARREST, BOOKED",-122.47942858540085,37.749415114191926,4,CDC,far,Pre-School,111480,1
83138,Thursday,Summer,12,SOUTHERN,"ARREST, BOOKED",-122.40340479147905,37.775420706711,6,PS,far,High School,118582,2
83306,Friday,Spring,15,TENDERLOIN,"ARREST, BOOKED",-122.41565370000973,37.778719651125584,6,CC,close,College,118832,1
69082,Friday,Summer,15,MISSION,"ARREST, BOOKED",-122.420639833212,37.7666248186782,9,PS,close,Primary School,98033,4
75187,Thursday,Spring,15,MISSION,"ARREST, BOOKED",-122.419169076633,37.7481372527375,9,CDC,close,Pre-School,106722,1
66021,Thursday,Summer,20,SOUTHERN,NONE,-122.40340479147899,37.775420706711,6,PS,far,High School,93732,0
74749,Friday,Winter,13,MISSION,"ARREST, BOOKED",-122.421663206729,37.7625784042748,8,CDC,close,Pre-School,106116,4
66666,Thursday,Fall,22,MISSION,"ARREST, CITED",-122.408192367379,37.7528534193268,9,CDC,close,Pre-School,94634,0
70805,Thursday,Spring,16,TARAVAL,"ARREST, BOOKED",-122.47942125405599,37.7512866985382,4,IND,far,High School,100534,0
83598,Friday,Fall,12,TENDERLOIN,"ARREST, BOOKED",-122.41474383538244,37.778719262789004,6,CC,close,College,119260,4
64958,Saturday,Summer,18,TENDERLOIN,"ARREST, BOOKED",-122.411268613368,37.782250087316704,6,PS,close,High School,92242,0
67069,Friday,Fall,20,SOUTHERN,"ARREST, BOOKED",-122.408953598279,37.783287873572,6,IND,far,Primary School,95195,1
79278,Monday,Summer,15,PARK,"ARREST, BOOKED",-122.44718684500613,37.759768176323774,8,PS,very far,Primary School,112649,0
73712,Thursday,Winter,18,MISSION,"ARREST, BOOKED",-122.419478247925,37.7630507677355,9,CDC,far,Pre-School,104655,1
69871,Wednesday,Summer,17,TENDERLOIN,"ARREST, BOOKED",-122.414242955907,37.783724025447796,6,CDC,very close,Pre-School,99175,1
63944,Wednesday,Summer,19,MISSION,"ARREST, CITED",-122.412799542626,37.7611094693929,9,PS,close,High School,90824,0
65979,Thursday,Winter,5,SOUTHERN,"ARREST, BOOKED",-122.40970842372101,37.78282764988379,6,IND,far,Primary School,93677,1
67865,Wednesday,Spring,14,BAYVIEW,"ARREST, BOOKED",-122.382742108888,37.7399451834026,10,CDC,very close,Pre-School,96315,2
75254,Tuesday,Winter,13,SOUTHERN,"ARREST, BOOKED",-122.41197948750099,37.780903969652904,6,IND,close,Primary School,106820,0
83629,Saturday,Fall,17,MISSION,"ARREST, BOOKED",-122.43518769934856,37.76267027708722,8,IND,very far,Primary School,119306,6
82008,Wednesday,Spring,15,TENDERLOIN,"ARREST, BOOKED",-122.41474383538244,37.778719262789004,6,CC,close,College,116826,0
72047,Thursday,Fall,0,SOUTHERN,"ARREST, BOOKED",-122.41093920555201,37.779212259008496,6,IND,close,Pre-School,102299,1
72773,Friday,Winter,12,BAYVIEW,"ARREST, BOOKED",-122.390971734594,37.73401521810371,10,PS,far,Primary School,103306,1
73229,Tuesday,Fall,20,TENDERLOIN,NONE,-122.410768766343,37.7832145190013,6,IND,close,Primary School,103945,1
80952,Wednesday,Spring,21,NORTHERN,"ARREST, BOOKED",-122.41742986085018,37.77853493543938,6,CDC,close,Pre-School,115197,4
67540,Thursday,Spring,20,MISSION,"ARREST, BOOKED",-122.41965834371,37.7642205603745,9,PS,far,Primary School,95867,1
66962,Saturday,Fall,7,TENDERLOIN,"ARREST, BOOKED",-122.413047972078,37.781911962829795,6,IND,very close,Primary School,95049,0
70031,Friday,Spring,8,TENDERLOIN,"ARREST, BOOKED",-122.41050925879499,37.786043222299206,6,CDC,close,Pre-School,99391,2
75842,Wednesday,Winter,18,SOUTHERN,"ARREST, BOOKED",-122.397713226445,37.777469666239796,6,PS,very far,High School,107608,2
76020,Tuesday,Winter,11,MISSION,"ARREST, BOOKED",-122.421082850193,37.764910844225994,9,PS,far,Primary School,107866,4
78884,Tuesday,Spring,18,TENDERLOIN,"ARREST, BOOKED",-122.41431785788087,37.77994440520465,6,CC,very close,College,112097,1
66001,Thursday,Fall,9,TENDERLOIN,"ARREST, BOOKED",-122.409853729941,37.7833862379382,6,IND,far,Primary School,93704,4
69985,Wednesday,Winter,8,TENDERLOIN,"ARREST, BOOKED",-122.409853729941,37.7833862379382,6,IND,far,Primary School,99328,1
