,DayOfWeek,Date,Time,PdDistrict,Resolution,X,Y,Supervisor District,General Type,Distance,School Type,Sample num,Descript
12740,Monday,Winter,22,MISSION,"ARREST, BOOKED",-122.41965834371,37.7642205603745,9,PS,far,Primary School,18387,1
25335,Monday,Summer,18,TENDERLOIN,"ARREST, BOOKED",-122.412054141237,37.7816136403158,6,PS,close,High School,36201,0
27331,Saturday,Spring,20,SOUTHERN,"ARREST, BOOKED",-122.41431785788099,37.7799444052046,6,CC,very close,College,39029,3
26712,Thursday,Winter,22,SOUTHERN,"ARREST, BOOKED",-122.39410262452499,37.7763827130285,6,CDC,close,Pre-School,38151,0
20833,Monday,Summer,15,SOUTHERN,"ARREST, BOOKED",-122.408595110869,37.7837069301545,6,IND,very far,Primary School,29915,0
21886,Wednesday,Winter,10,MISSION,"ARREST, BOOKED",-122.40943561711399,37.7559977339901,9,PS,close,High School,31374,1
8015,Tuesday,Spring,19,SOUTHERN,"ARREST, BOOKED",-122.411071423064,37.7817511307229,6,PS,close,High School,11578,0
24352,Friday,Spring,5,INGLESIDE,"ARREST, BOOKED",-122.444562966415,37.71607882199661,11,PS,very far,Primary School,34822,2
21079,Saturday,Fall,0,CENTRAL,"ARREST, CITED",-122.413298481169,37.7870578243427,3,IND,far,High School,30261,0
15821,Friday,Summer,21,SOUTHERN,"ARREST, CITED",-122.39142506985701,37.7778727797586,6,CDC,far,Pre-School,22750,0
18071,Saturday,Spring,14,SOUTHERN,"ARREST, BOOKED",-122.408162953857,37.780534538527796,6,IND,very far,Pre-School,25965,1
14097,Monday,Winter,13,TENDERLOIN,NONE,-122.41219255572099,37.781604574125204,6,PS,close,High School,20308,0
13075,Thursday,Summer,16,TENDERLOIN,"ARREST, BOOKED",-122.412784096502,37.78486569395261,6,CDC,close,Pre-School,18869,1
13251,Sunday,Spring,12,TENDERLOIN,NONE,-122.414081138014,37.7832767266062,6,CDC,close,Pre-School,19108,1
21350,Sunday,Fall,23,MISSION,"ARREST, BOOKED",-122.420552263555,37.7625908211558,8,CDC,far,Pre-School,30637,1
13089,Wednesday,Summer,20,TENDERLOIN,"ARREST, BOOKED",-122.409268441444,37.7837998723601,6,IND,far,Primary School,18884,2
14896,Friday,Fall,20,MISSION,"ARREST, CITED",-122.41829609443701,37.7514284856786,9,PS,close,Pre-School,21418,0
6539,Wednesday,Spring,12,MISSION,"ARREST, BOOKED",-122.41965834371,37.7642205603745,9,PS,far,Primary School,9440,1
23945,Monday,Summer,10,TENDERLOIN,"ARREST, CITED",-122.41445716230899,37.7851373814889,6,CDC,close,Pre-School,34246,1
15276,Monday,Fall,20,MISSION,NONE,-122.417332582598,37.7635718955939,9,IND,close,Primary School,21938,1
6083,Thursday,Winter,18,TENDERLOIN,"ARREST, BOOKED",-122.41604728066002,37.7839824654149,6,CDC,close,Pre-School,8797,1
471,Thursday,Winter,21,INGLESIDE,"ARREST, BOOKED",-122.433623421746,37.72623583047221,11,PS,close,Primary School,681,4
19073,Saturday,Winter,14,BAYVIEW,NONE,-122.39764752223,37.71845896260471,10,PS,close,Primary School,27388,0
13148,Thursday,Fall,7,SOUTHERN,"ARREST, BOOKED",-122.411935615745,37.780006442029794,6,IND,very close,Pre-School,18971,1
6922,Tuesday,Spring,23,MISSION,"ARREST, BOOKED",-122.41965834371,37.7642205603745,9,PS,far,Primary School,9981,1
10331,Tuesday,Spring,19,SOUTHERN,"ARREST, BOOKED",-122.41284187186199,37.770188881149004,6,IND,very far,Primary School,14891,1
6687,Tuesday,Fall,9,TENDERLOIN,"ARREST, BOOKED",-122.415885065788,37.783516056415294,6,CDC,close,Pre-School,9655,1
14916,Tuesday,Fall,11,TENDERLOIN,"ARREST, BOOKED",-122.411965795229,37.78491418595621,6,CDC,very close,Pre-School,21443,1
18955,Tuesday,Fall,21,TARAVAL,"ARREST, BOOKED",-122.49683261994801,37.7608812255848,4,IND,very far,Primary School,27227,4
26946,Tuesday,Fall,7,SOUTHERN,"ARREST, BOOKED",-122.40924767555401,37.78139873406629,6,IND,very far,Pre-School,38477,1
16935,Wednesday,Fall,16,NORTHERN,"ARREST, BOOKED",-122.431191273813,37.767595139985204,8,CDC,close,Pre-School,24345,1
21840,Wednesday,Fall,13,TENDERLOIN,"ARREST, BOOKED",-122.416293820935,37.777493677735,6,CDC,close,Pre-School,31310,1
9608,Sunday,Winter,16,TENDERLOIN,"ARREST, BOOKED",-122.41508317779899,37.781652445717505,6,CDC,close,Pre-School,13825,4
28809,Wednesday,Spring,15,TENDERLOIN,"ARREST, BOOKED",-122.413069926397,37.7820204255866,6,PS,very close,High School,41114,1
2980,Wednesday,Spring,1,CENTRAL,"ARREST, BOOKED",-122.416010946957,37.7882266719693,3,PS,very far,Primary School,4215,4
1020,Wednesday,Spring,8,SOUTHERN,"ARREST, BOOKED",-122.41251534135598,37.78047774805079,6,IND,close,Pre-School,1424,2
27004,Wednesday,Summer,18,SOUTHERN,"ARREST, BOOKED",-122.413564091744,37.779514030063,6,CC,very close,College,38550,1
15758,Wednesday,Summer,14,TENDERLOIN,"ARREST, BOOKED",-122.410791677645,37.7836952269749,6,IND,close,Primary School,22649,1
19276,Tuesday,Spring,19,MISSION,"ARREST, BOOKED",-122.420434724561,37.7633758058104,8,CDC,far,Pre-School,27670,1
19380,Sunday,Spring,22,BAYVIEW,"ARREST, BOOKED",-122.390521939554,37.7375439838695,10,CDC,far,Pre-School,27821,1
24389,Thursday,Winter,20,BAYVIEW,"ARREST, BOOKED",-122.402867124636,37.7308020824174,10,CDC,far,Pre-School,34872,0
21378,Friday,Spring,20,BAYVIEW,"ARREST, BOOKED",-122.393174162432,37.722036232115,10,CDC,very far,Pre-School,30673,1
25916,Tuesday,Summer,13,SOUTHERN,"ARREST, BOOKED",-122.40806834515499,37.78399167679322,6,CC,far,College,37029,0
18372,Saturday,Winter,16,NORTHERN,"ARREST, BOOKED",-122.420021471054,37.7872807075879,2,CDC,far,Pre-School,26390,2
28648,Friday,Winter,18,SOUTHERN,"ARREST, BOOKED",-122.41284503153601,37.7748170645635,6,IND,far,Primary School,40884,4
20944,Tuesday,Summer,6,TENDERLOIN,"ARREST, BOOKED",-122.414619686906,37.785583058846996,6,CDC,close,Pre-School,30073,0
8717,Friday,Spring,14,SOUTHERN,"ARREST, BOOKED",-122.40924767555401,37.78139873406629,6,IND,very far,Pre-School,12568,1
850,Wednesday,Spring,3,INGLESIDE,"ARREST, BOOKED",-122.43880804195,37.723601448356106,11,CDC,very close,Pre-School,1179,2
4412,Tuesday,Spring,10,MISSION,"ARREST, BOOKED",-122.406539115148,37.7564864109309,9,PS,far,High School,6339,2
21818,Wednesday,Summer,18,RICHMOND,"ARREST, BOOKED",-122.46620466789301,37.7725405391593,1,CDC,close,Pre-School,31279,2
13223,Tuesday,Fall,10,BAYVIEW,"ARREST, CITED",-122.402063377785,37.7493979879214,10,IND,far,Primary School,19071,0
28860,Thursday,Fall,13,SOUTHERN,"ARREST, BOOKED",-122.411071423064,37.7817511307229,6,PS,close,High School,41186,1
25925,Tuesday,Winter,12,RICHMOND,"ARREST, BOOKED",-122.46085962005199,37.7855237752876,1,CDC,close,Pre-School,37043,3
13979,Wednesday,Fall,18,NORTHERN,"ARREST, BOOKED",-122.422090267894,37.780821970809896,5,PS,close,High School,20136,1
15549,Wednesday,Fall,18,TENDERLOIN,"ARREST, BOOKED",-122.41402982172701,37.7823291237659,6,CDC,very close,Pre-School,22350,1
18108,Thursday,Spring,8,INGLESIDE,NONE,-122.452428220398,37.725717254655706,7,CC,close,College,26013,0
29231,Thursday,Winter,22,TENDERLOIN,"ARREST, BOOKED",-122.417340533228,37.782379897047704,6,CDC,close,Pre-School,41718,1
14450,Friday,Winter,18,MISSION,"ARREST, BOOKED",-122.41952036788601,37.764228935718,9,PS,far,Primary School,20806,1
26009,Tuesday,Spring,11,MISSION,"ARREST, BOOKED",-122.42043472455299,37.7633758058059,8,CDC,far,Pre-School,37159,1
6851,Wednesday,Winter,20,TENDERLOIN,"ARREST, BOOKED",-122.414743835382,37.778719262789004,6,CC,close,College,9885,2
15784,Friday,Fall,23,SOUTHERN,"ARREST, BOOKED",-122.40340479147899,37.775420706711,6,PS,far,High School,22694,0
18730,Thursday,Fall,16,INGLESIDE,NONE,-122.446091497414,37.7115925147091,11,PS,close,Primary School,26908,1
25637,Thursday,Spring,16,BAYVIEW,"ARREST, BOOKED",-122.391090325597,37.736908565728704,10,CDC,far,Pre-School,36625,0
22949,Wednesday,Summer,8,MISSION,NONE,-122.405960799364,37.764631022109796,10,IND,far,Primary School,32831,0
1898,Sunday,Winter,14,SOUTHERN,"ARREST, BOOKED",-122.411979487494,37.7809039696758,6,IND,close,Primary School,2657,2
24596,Wednesday,Winter,12,MISSION,"ARREST, BOOKED",-122.419671780296,37.7650501214668,9,PS,close,Primary School,35158,1
2600,Monday,Spring,3,NORTHERN,"ARREST, BOOKED",-122.41995005763201,37.7865904778229,2,CDC,far,Pre-School,3672,2
19719,Thursday,Summer,19,BAYVIEW,"ARREST, BOOKED",-122.389991787451,37.7546183308558,10,CDC,very far,Pre-School,28327,2
2710,Saturday,Spring,12,TARAVAL,"ARREST, BOOKED",-122.46673303087799,37.753714592061,7,CDC,very far,Pre-School,3837,2
4921,Tuesday,Summer,0,NORTHERN,"ARREST, BOOKED",-122.42824524231199,37.7820044139073,5,CDC,very close,Pre-School,7113,1
9047,Thursday,Summer,1,TENDERLOIN,"ARREST, BOOKED",-122.411615075408,37.7831614109395,6,IND,very close,Primary School,13011,4
9125,Thursday,Spring,13,TENDERLOIN,"ARREST, BOOKED",-122.413869632554,37.7818621883021,6,CDC,very close,Pre-School,13124,4
27324,Wednesday,Spring,13,TENDERLOIN,"ARREST, BOOKED",-122.412054141237,37.7816136403158,6,PS,close,High School,39018,0
20032,Sunday,Summer,13,TENDERLOIN,"ARREST, BOOKED",-122.413237516676,37.78284302332129,6,IND,very close,Primary School,28783,1
3733,Friday,Fall,14,PARK,"ARREST, BOOKED",-122.453512911126,37.7686969786551,5,IND,far,High School,5287,3
8924,Wednesday,Spring,10,BAYVIEW,"ARREST, BOOKED",-122.39097173455099,37.734015218072294,10,PS,far,Primary School,12834,1
23965,Saturday,Winter,22,TENDERLOIN,"ARREST, BOOKED",-122.412784096509,37.7848656939297,6,CDC,close,Pre-School,34272,1
11307,Wednesday,Summer,11,MISSION,"ARREST, BOOKED",-122.42188635798901,37.7649178909469,8,CDC,far,Pre-School,16306,1
26172,Saturday,Winter,10,BAYVIEW,"ARREST, BOOKED",-122.392625489263,37.729280443217505,10,PS,far,Primary School,37393,0
22479,Friday,Winter,22,PARK,JUVENILE BOOKED,-122.437262577518,37.7808016285055,5,IND,close,High School,32194,0
13464,Thursday,Winter,19,INGLESIDE,"ARREST, BOOKED",-122.443696904615,37.718927976006,11,PS,far,Primary School,19410,0
16308,Saturday,Fall,10,MISSION,"ARREST, BOOKED",-122.41965834371,37.7642205603745,9,PS,far,Primary School,23444,1
16045,Tuesday,Spring,18,INGLESIDE,"ARREST, BOOKED",-122.434214356016,37.7169800042342,11,IND,close,Primary School,23063,2
27981,Thursday,Fall,21,TENDERLOIN,EXCEPTIONAL CLEARANCE,-122.413893155951,37.782346520672995,6,CDC,very close,Pre-School,39942,4
25779,Friday,Summer,22,TENDERLOIN,"ARREST, BOOKED",-122.410768766343,37.7832145190013,6,IND,close,Primary School,36835,1
9647,Thursday,Winter,16,TENDERLOIN,"ARREST, BOOKED",-122.416235852379,37.784912573847606,6,CDC,far,Pre-School,13881,1
4015,Thursday,Fall,13,SOUTHERN,"ARREST, BOOKED",-122.41251534135598,37.78047774805079,6,IND,close,Pre-School,5705,4
13093,Friday,Summer,18,MISSION,"ARREST, BOOKED",-122.419561596094,37.7632161069131,9,CDC,far,Pre-School,18888,1
3377,Saturday,Summer,9,BAYVIEW,"ARREST, BOOKED",-122.39068958255699,37.735217228007706,10,PS,far,Primary School,4780,4
13993,Monday,Winter,14,MISSION,"ARREST, BOOKED",-122.42956842417,37.7621391532166,8,PS,close,Primary School,20153,4
15352,Friday,Spring,9,SOUTHERN,"ARREST, BOOKED",-122.42107151601499,37.772345111099604,6,CC,very close,College,22051,2
17813,Thursday,Winter,11,BAYVIEW,"ARREST, BOOKED",-122.39221691150401,37.721560203650796,10,CDC,very far,Pre-School,25584,1
2039,Tuesday,Winter,11,PARK,"ARREST, BOOKED",-122.453512911126,37.7686969786551,5,IND,far,High School,2857,0
18053,Thursday,Fall,23,PARK,"ARREST, BOOKED",-122.452728322759,37.7693241293319,5,IND,close,High School,25934,0
988,Wednesday,Spring,4,NORTHERN,"ARREST, BOOKED",-122.42287408305799,37.7930494293957,3,CDC,close,Pre-School,1388,4
18793,Tuesday,Winter,22,SOUTHERN,"ARREST, BOOKED",-122.41029351969,37.7822305870036,6,IND,far,Primary School,26994,1
29709,Sunday,Fall,16,TENDERLOIN,"ARREST, BOOKED",-122.413869632554,37.7818621883021,6,CDC,very close,Pre-School,42410,4
12120,Saturday,Summer,23,TENDERLOIN,"ARREST, BOOKED",-122.413069926397,37.7820204255866,6,PS,very close,High School,17482,4
24411,Tuesday,Fall,18,TENDERLOIN,"ARREST, BOOKED",-122.414056291898,37.7827931070777,6,CDC,very close,Pre-School,34903,1
22536,Monday,Summer,13,TENDERLOIN,"ARREST, BOOKED",-122.413631253258,37.7848053746211,6,CDC,close,Pre-School,32271,1
14088,Sunday,Summer,22,TENDERLOIN,"ARREST, BOOKED",-122.413047972078,37.781911962829795,6,IND,very close,Primary School,20289,1
5759,Monday,Fall,14,PARK,"ARREST, CITED",-122.453512911126,37.7686969786551,5,IND,far,High School,8339,0
7644,Wednesday,Winter,17,INGLESIDE,"ARREST, BOOKED",-122.426661689935,37.74088636244,8,CDC,close,Pre-School,11053,2
9537,Wednesday,Spring,23,SOUTHERN,"ARREST, BOOKED",-122.411071423064,37.7817511307229,6,PS,close,High School,13729,0
20190,Thursday,Spring,15,SOUTHERN,"ARREST, BOOKED",-122.40340479147899,37.775420706711,6,PS,far,High School,29023,0
23903,Tuesday,Fall,16,RICHMOND,"ARREST, BOOKED",-122.45687464482401,37.7869275300062,2,PS,close,Primary School,34177,2
29714,Thursday,Fall,0,TENDERLOIN,"ARREST, BOOKED",-122.41076876635,37.7832145189783,6,IND,close,Primary School,42421,1
14197,Tuesday,Fall,16,MISSION,"ARREST, BOOKED",-122.419671780296,37.7650501214668,9,PS,close,Primary School,20452,2
28482,Friday,Fall,9,MISSION,"ARREST, CITED",-122.414545329128,37.758085528901894,9,PS,close,High School,40660,0
4421,Wednesday,Spring,17,MISSION,NONE,-122.41392665586201,37.75090351182021,9,CDC,far,Pre-School,6352,2
8211,Tuesday,Winter,15,SOUTHERN,"ARREST, BOOKED",-122.421522300696,37.7732180675925,6,CC,close,College,11849,2
10839,Saturday,Summer,14,TENDERLOIN,"ARREST, BOOKED",-122.409853729941,37.7833862379382,6,IND,far,Primary School,15623,0
21330,Thursday,Winter,11,SOUTHERN,"ARREST, BOOKED",-122.40340479147899,37.775420706711,6,PS,far,High School,30611,4
3048,Saturday,Summer,2,INGLESIDE,"ARREST, BOOKED",-122.42724018473601,37.73079224766129,8,CDC,very far,Pre-School,4302,0
5815,Sunday,Winter,21,SOUTHERN,"ARREST, BOOKED",-122.42218826142599,37.7726948236861,6,CC,close,College,8416,1
9391,Sunday,Winter,16,SOUTHERN,"ARREST, BOOKED",-122.411071423064,37.7817511307229,6,PS,close,High School,13514,0
25160,Thursday,Spring,13,SOUTHERN,"ARREST, BOOKED",-122.40340479147899,37.775420706711,6,PS,far,High School,35957,1
5805,Sunday,Spring,9,SOUTHERN,"ARREST, BOOKED",-122.40994365498001,37.782031248512396,6,IND,far,Primary School,8401,0
14330,Saturday,Summer,11,MISSION,"ARREST, BOOKED",-122.421747650463,37.7627436601147,8,CDC,close,Pre-School,20632,2
3211,Tuesday,Summer,13,BAYVIEW,"ARREST, BOOKED",-122.398208947894,37.734786353407294,10,PS,far,Primary School,4534,0
9256,Thursday,Winter,19,PARK,NONE,-122.45868018978202,37.748155469233204,7,CDC,close,Pre-School,13312,0
26374,Sunday,Summer,23,TENDERLOIN,"ARREST, BOOKED",-122.412784096502,37.78486569395261,6,CDC,close,Pre-School,37685,1
11171,Sunday,Winter,14,TENDERLOIN,"ARREST, BOOKED",-122.414056291891,37.7827931071006,6,CDC,very close,Pre-School,16106,4
18414,Friday,Fall,18,INGLESIDE,"ARREST, BOOKED",-122.43338693948,37.729775031537706,8,PS,very far,Primary School,26457,4
4515,Monday,Spring,13,TARAVAL,NONE,-122.497242493708,37.7513958957007,4,PS,close,Primary School,6506,0
2798,Tuesday,Spring,16,SOUTHERN,"ARREST, BOOKED",-122.411071423064,37.7817511307229,6,PS,close,High School,3960,0
9935,Wednesday,Fall,18,SOUTHERN,"ARREST, BOOKED",-122.40769310852899,37.7801630691196,6,IND,very far,Pre-School,14304,1
9976,Thursday,Winter,20,TENDERLOIN,"ARREST, BOOKED",-122.414302052544,37.781863316866,6,CDC,very close,Pre-School,14367,1
11243,Saturday,Fall,17,SOUTHERN,"ARREST, BOOKED",-122.393618881148,37.786688925621796,6,IND,far,Primary School,16210,0
13953,Thursday,Fall,13,BAYVIEW,"ARREST, BOOKED",-122.391429065321,37.7366235255732,10,CDC,far,Pre-School,20101,1
310,Tuesday,Winter,23,SOUTHERN,"ARREST, BOOKED",-122.414370627495,37.7740418385041,6,CDC,close,Pre-School,460,2
7118,Thursday,Winter,18,CENTRAL,"ARREST, BOOKED",-122.418156901165,37.7926970176404,3,PS,close,Primary School,10260,0
15504,Monday,Spring,17,SOUTHERN,"ARREST, BOOKED",-122.411071423064,37.7817511307229,6,PS,close,High School,22274,0
19329,Wednesday,Winter,14,SOUTHERN,"ARREST, BOOKED",-122.40970842372101,37.78282764988379,6,IND,far,Primary School,27748,1
9694,Thursday,Summer,21,MISSION,"ARREST, BOOKED",-122.424137406938,37.7535033970532,8,IND,very close,Primary School,13950,4
5618,Sunday,Spring,9,TENDERLOIN,"ARREST, BOOKED",-122.414302052544,37.781863316866,6,CDC,very close,Pre-School,8140,2
22883,Wednesday,Summer,13,TENDERLOIN,NONE,-122.41604728066002,37.7839824654149,6,CDC,close,Pre-School,32736,1
3717,Tuesday,Fall,14,SOUTHERN,"ARREST, BOOKED",-122.41431785788099,37.7799444052046,6,CC,very close,College,5265,1
20421,Friday,Spring,3,SOUTHERN,"ARREST, BOOKED",-122.410041631816,37.78195365372571,6,IND,far,Primary School,29342,1
3425,Thursday,Summer,21,SOUTHERN,"ARREST, BOOKED",-122.402849079555,37.7758599616408,6,PS,close,High School,4843,4
9412,Wednesday,Summer,7,TARAVAL,"ARREST, CITED",-122.48496497357,37.7212867951182,7,CDC,very far,Pre-School,13546,0
3208,Thursday,Summer,13,TENDERLOIN,"ARREST, BOOKED",-122.414593411257,37.7845808066125,6,CDC,close,Pre-School,4527,1
11364,Friday,Summer,18,TENDERLOIN,"ARREST, BOOKED",-122.415508242782,37.7816542806076,6,CDC,close,Pre-School,16388,1
14857,Sunday,Spring,14,BAYVIEW,NONE,-122.39594817520201,37.7377836782445,10,CC,close,College,21365,0
12882,Tuesday,Winter,15,CENTRAL,NONE,-122.40260260963998,37.7923930433863,3,PS,far,Primary School,18606,5
26698,Thursday,Fall,19,MISSION,"ARREST, BOOKED",-122.41965834371,37.7642205603745,9,PS,far,Primary School,38130,1
1355,Monday,Summer,18,TENDERLOIN,"ARREST, BOOKED",-122.415127837608,37.7797870676495,6,CC,very close,College,1899,1
20720,Friday,Spring,14,SOUTHERN,"ARREST, BOOKED",-122.40871060667101,37.7809706721824,6,IND,very far,Pre-School,29756,2
11582,Monday,Winter,13,TENDERLOIN,"ARREST, BOOKED",-122.40984944165501,37.78327552025671,6,IND,far,Primary School,16695,6
19920,Wednesday,Summer,10,BAYVIEW,JUVENILE CITED,-122.391245623062,37.733225203311896,10,CDC,far,Pre-School,28620,1
6991,Thursday,Fall,19,SOUTHERN,"ARREST, BOOKED",-122.395503971395,37.7841173084754,6,IND,close,Primary School,10084,6
15395,Thursday,Spring,14,BAYVIEW,NONE,-122.391648748966,37.7362897860778,10,CDC,far,Pre-School,22116,1
20764,Wednesday,Spring,21,RICHMOND,"ARREST, BOOKED",-122.47562725989701,37.780378778370796,1,CDC,far,Pre-School,29822,2
16571,Friday,Fall,22,MISSION,"ARREST, BOOKED",-122.421886357981,37.7649178909424,8,CDC,far,Pre-School,23800,1
20551,Saturday,Fall,20,RICHMOND,"ARREST, BOOKED",-122.486878332136,37.779992370132106,1,IND,very close,High School,29528,1
26027,Monday,Spring,15,TENDERLOIN,"ARREST, BOOKED",-122.407877787733,37.785968007677496,6,CC,very far,College,37196,1
5219,Friday,Summer,9,BAYVIEW,"ARREST, BOOKED",-122.39014671643999,37.7363908050669,10,PS,far,Primary School,7549,1
10593,Saturday,Fall,13,SOUTHERN,"ARREST, CITED",-122.408595110869,37.7837069301545,6,IND,very far,Primary School,15270,0
16656,Friday,Spring,22,TENDERLOIN,"ARREST, BOOKED",-122.413631253258,37.7848053746211,6,CDC,close,Pre-School,23937,1
24421,Thursday,Summer,22,TENDERLOIN,NONE,-122.414433155063,37.7846576329256,6,CDC,close,Pre-School,34918,1
15305,Thursday,Fall,20,MISSION,"ARREST, BOOKED",-122.41747701285,37.764357751686,9,IND,far,Primary School,21980,1
24242,Tuesday,Summer,8,NORTHERN,"ARREST, BOOKED",-122.431268066985,37.771946506645705,5,PS,far,Primary School,34662,1
3861,Thursday,Fall,14,MISSION,"ARREST, BOOKED",-122.40339423450399,37.7538078714464,10,PS,far,Primary School,5470,2
9941,Wednesday,Spring,16,BAYVIEW,"ARREST, BOOKED",-122.380382266471,37.7353538209895,10,PS,close,Primary School,14311,2
22574,Thursday,Spring,1,SOUTHERN,"ARREST, BOOKED",-122.40738717209801,37.7810688918781,6,IND,very far,Pre-School,32320,1
27988,Wednesday,Spring,18,INGLESIDE,"ARREST, BOOKED",-122.423553570893,37.7470465670768,8,CDC,close,Pre-School,39951,1
23018,Saturday,Fall,23,SOUTHERN,"ARREST, CITED",-122.39738878482599,37.7825543452426,6,CDC,very far,Pre-School,32934,0
8279,Thursday,Fall,12,TARAVAL,"ARREST, BOOKED",-122.455126636805,37.72184838546049,11,IND,very far,Primary School,11955,0
2022,Saturday,Winter,17,SOUTHERN,"ARREST, BOOKED",-122.40787711735202,37.7803875013555,6,IND,very far,Pre-School,2830,2
7304,Sunday,Summer,12,TENDERLOIN,"ARREST, BOOKED",-122.412784096502,37.78486569395261,6,CDC,close,Pre-School,10551,1
15921,Friday,Spring,14,SOUTHERN,"ARREST, BOOKED",-122.40340479147899,37.775420706711,6,PS,far,High School,22896,0
15331,Tuesday,Spring,8,MISSION,"ARREST, BOOKED",-122.410731476956,37.7681785365421,9,CDC,very far,Pre-School,22023,2
7122,Tuesday,Winter,16,TENDERLOIN,"ARREST, BOOKED",-122.41464540990101,37.7860688364633,6,CDC,far,Pre-School,10267,2
14869,Wednesday,Spring,13,SOUTHERN,"ARREST, BOOKED",-122.41197948750099,37.780903969652904,6,IND,close,Primary School,21383,0
2871,Sunday,Spring,15,PARK,"ARREST, BOOKED",-122.442678874433,37.770606135285504,5,PS,close,Primary School,4065,2
27168,Friday,Spring,23,NORTHERN,"ARREST, BOOKED",-122.419687428854,37.7816616317999,6,PS,very close,Primary School,38797,1
1997,Thursday,Winter,10,SOUTHERN,"ARREST, BOOKED",-122.40391914835699,37.7871160984672,6,CC,far,College,2799,5
